88,94,<,10000000000
108,83,^,65291
27,93,v,21112
111,126,v,37185
54,102,^,10000000000
104,38,<,10000000000
47,30,^,10000000000
121,43,<,76380
126,48,^,10000000000
42,75,>,32149
50,57,v,10000000000
69,32,<,60255
14,101,>,10000000000
107,125,^,37184
29,50,^,10000000000
68,109,^,53247
26,84,<,10000000000
65,56,>,10000000000
73,78,^,65275
69,107,>,54256
9,18,<,42197
109,120,v,39193
55,95,<,34146
133,89,^,65314
111,105,v,61264
72,111,^,10000000000
117,17,v,103486
130,113,>,10000000000
96,10,>,10000000000
107,126,^,10000000000
115,117,>,42204
32,73,>,10000000000
49,48,v,10000000000
68,35,^,59251
119,75,v,71310
86,31,<,10000000000
134,39,<,10000000000
59,59,v,55242
66,119,^,55231
127,119,^,59274
52,52,^,10000000000
117,115,<,68284
1,110,v,9063
121,112,^,69289
63,24,>,10000000000
13,36,<,10000000000
91,138,<,32151
115,40,>,94457
34,54,<,10000000000
74,109,^,45215
59,17,v,65304
132,105,v,10000000000
98,82,>,10000000000
26,73,<,22119
27,93,<,22112
41,7,^,53260
11,76,v,19111
46,134,>,10000000000
35,85,^,35148
67,139,^,27126
28,49,v,43187
80,102,>,10000000000
25,69,<,44194
98,65,>,10000000000
137,102,^,10000000000
56,64,^,10000000000
111,94,>,66283
42,108,^,10000000000
139,39,v,79386
38,104,v,10000000000
79,54,v,10000000000
35,102,>,10000000000
33,61,<,32154
110,23,v,93371
100,58,^,10000000000
118,16,<,10000000000
112,83,<,66295
66,77,^,69291
29,69,<,24126
74,40,v,10000000000
69,126,^,10000000000
42,85,<,36155
137,2,>,10000000000
134,111,<,62287
121,126,<,10000000000
67,113,^,59244
82,42,<,10000000000
115,105,>,60268
6,23,>,10000000000
30,52,^,10000000000
72,56,v,10000000000
76,128,<,10000000000
18,121,^,10000000000
33,117,v,19102
33,40,v,51229
75,92,^,51241
7,119,v,7042
1,69,v,29138
114,103,v,10000000000
134,7,<,10000000000
95,9,<,88360
3,39,<,36166
83,105,<,52240
20,54,<,10000000000
134,60,<,10000000000
132,86,>,10000000000
11,36,<,10000000000
51,134,v,19079
28,85,>,26123
131,52,v,71357
125,77,<,66334
77,40,>,10000000000
86,17,>,10000000000
83,118,<,10000000000
94,130,v,10000000000
75,128,v,41195
131,112,>,62285
37,26,^,49225
94,21,^,85345
124,96,^,10000000000
7,2,<,10000000000
114,24,>,10000000000
69,65,<,68282
139,100,<,66305
63,108,^,65239
33,126,v,17069
124,68,v,10000000000
19,6,>,10000000000
69,34,<,60253
48,52,<,10000000000
25,113,^,13062
39,114,^,10000000000
22,44,<,10000000000
34,28,>,10000000000
82,97,^,10000000000
125,2,<,10000000000
78,11,^,10000000000
21,77,<,22114
89,50,v,87341
11,128,^,5025
42,90,<,10000000000
111,134,<,10000000000
39,139,<,16070
138,76,<,10000000000
66,81,<,10000000000
11,89,>,18088
44,20,>,10000000000
89,101,v,55250
42,74,^,10000000000
131,37,v,79400
69,128,v,27123
95,37,^,77324
89,89,<,92378
119,46,>,10000000000
83,83,>,84346
41,108,v,23111
49,58,<,10000000000
121,21,v,101482
46,131,>,10000000000
43,65,v,39164
48,116,<,10000000000
106,98,v,10000000000
10,121,<,4033
131,6,<,100475
113,111,v,65280
127,22,<,10000000000
99,37,v,81340
94,91,>,70301
50,129,v,17087
65,137,^,25122
129,139,<,52240
30,52,<,10000000000
94,43,^,10000000000
104,33,v,79333
31,90,^,10000000000
131,121,>,58272
41,42,v,39185
138,80,<,10000000000
68,137,^,25119
74,21,<,10000000000
9,1,^,59266
70,40,>,10000000000
120,91,^,10000000000
79,48,^,71283
115,85,>,62292
70,30,v,10000000000
46,70,>,10000000000
47,108,v,21101
57,134,v,10000000000
26,27,^,10000000000
126,39,<,10000000000
105,14,v,103405
75,115,^,43206
139,23,v,85422
3,37,^,33164
45,30,^,10000000000
133,87,^,65316
98,16,<,10000000000
105,44,^,89407
68,134,v,10000000000
24,16,<,10000000000
6,135,<,6013
80,20,^,10000000000
81,84,>,10000000000
121,134,<,10000000000
98,114,v,10000000000
35,50,<,36171
75,38,<,62261
20,12,v,10000000000
87,105,<,52244
8,109,^,7047
77,79,v,61268
51,97,<,30136
15,123,<,6030
137,5,<,100482
122,42,v,10000000000
47,139,^,23110
20,126,<,10000000000
12,61,^,10000000000
48,134,^,10000000000
33,98,>,10000000000
59,134,<,20101
20,3,^,55285
120,5,>,100483
22,3,>,56257
63,98,v,61271
24,120,>,10000000000
50,58,>,10000000000
76,21,<,64279
97,118,<,10000000000
3,3,>,60278
124,115,v,10000000000
3,44,>,10000000000
105,2,>,94387
117,105,>,60270
24,84,<,10000000000
135,3,v,101486
93,49,^,85342
49,11,v,71312
98,20,v,10000000000
119,31,<,94374
108,66,<,10000000000
21,6,^,10000000000
12,88,<,10000000000
75,13,^,65288
86,10,>,10000000000
36,76,>,10000000000
38,68,v,10000000000
23,91,<,22114
124,31,>,10000000000
23,85,v,25128
138,54,>,10000000000
119,71,<,70346
94,91,<,70303
24,87,>,10000000000
123,53,>,74376
39,61,<,44176
93,66,v,91345
49,97,>,28134
16,137,>,10000000000
46,68,>,10000000000
71,109,v,49240
74,100,>,10000000000
32,128,^,10000000000
3,78,>,32137
98,103,v,10000000000
59,95,>,62278
120,127,>,64291
28,86,>,10000000000
125,20,v,10000000000
67,95,^,61262
113,122,>,10000000000
79,133,^,35176
101,54,v,85389
34,29,^,10000000000
57,104,v,61223
131,23,^,97462
8,95,^,11067
97,70,^,93351
52,62,>,10000000000
97,72,v,10000000000
101,71,v,93356
12,31,<,10000000000
51,35,^,59266
39,116,>,10000000000
5,36,^,33161
39,26,^,53241
55,29,v,65284
28,116,>,10000000000
18,87,<,10000000000
128,71,v,10000000000
61,70,^,73309
39,53,v,45208
50,102,>,10000000000
22,75,>,22117
76,17,^,63281
9,31,<,32168
51,84,<,48195
105,86,^,63289
130,124,v,10000000000
112,7,>,10000000000
138,36,^,10000000000
62,49,^,10000000000
12,33,<,10000000000
103,69,^,93428
83,119,v,39194
34,72,<,10000000000
5,34,<,32161
134,44,^,10000000000
90,51,>,10000000000
48,139,v,23109
63,135,v,25118
40,94,<,10000000000
2,24,<,10000000000
103,71,^,75334
114,31,>,94375
118,22,>,10000000000
40,133,v,10000000000
57,49,>,52230
132,119,<,56269
15,37,v,43212
124,4,<,10000000000
139,6,<,100485
75,20,<,66281
5,6,<,10000000000
102,24,>,10000000000
107,106,v,10000000000
33,26,v,10000000000
116,56,>,10000000000
37,77,^,29138
116,60,<,10000000000
16,57,^,10000000000
40,72,^,10000000000
58,81,>,78321
73,126,>,44201
42,19,<,10000000000
115,88,<,10000000000
132,4,v,10000000000
78,131,v,37175
98,75,v,10000000000
25,12,^,51239
33,59,^,31152
130,117,<,58273
25,65,^,41186
136,112,v,10000000000
29,73,<,22122
82,79,^,81339
84,9,v,10000000000
101,7,v,97392
127,67,v,69346
89,7,<,72348
86,18,>,10000000000
128,61,v,10000000000
42,30,^,10000000000
124,14,v,10000000000
84,31,<,10000000000
58,88,>,10000000000
131,26,<,96465
47,51,^,45198
37,7,v,55256
92,103,^,57255
9,136,<,6015
20,105,^,13085
4,129,^,5015
3,58,^,10000000000
77,45,>,68278
131,105,<,62292
16,105,^,13081
84,106,<,10000000000
86,45,v,10000000000
109,48,v,91421
126,39,^,10000000000
22,100,v,10000000000
104,105,v,10000000000
74,108,^,10000000000
15,102,>,12077
32,49,v,39179
115,27,v,89362
38,78,>,10000000000
74,132,>,10000000000
132,31,<,10000000000
73,59,v,79304
30,32,>,10000000000
138,112,^,10000000000
37,60,>,42175
35,122,<,18075
86,69,^,10000000000
131,81,<,68332
117,3,<,102492
49,14,v,71309
71,19,>,60270
12,124,>,10000000000
42,136,v,10000000000
110,14,>,10000000000
88,90,<,10000000000
90,135,v,10000000000
28,14,<,10000000000
136,16,^,10000000000
127,17,<,94460
110,84,v,10000000000
110,124,^,10000000000
51,4,>,64289
38,70,>,10000000000
124,83,>,10000000000
56,104,<,10000000000
9,113,>,8042
60,82,<,10000000000
2,98,<,10000000000
107,6,^,99393
30,113,v,15059
131,33,<,100484
118,51,^,10000000000
114,132,^,10000000000
16,57,>,10000000000
127,134,v,57261
117,80,<,10000000000
54,96,^,10000000000
5,92,<,20097
56,86,>,10000000000
66,82,<,10000000000
41,34,>,46209
45,89,>,38162
123,120,<,68305
130,16,v,10000000000
57,22,>,66293
86,27,v,10000000000
29,94,v,21115
25,64,<,40185
93,90,>,70299
13,130,^,3021
99,112,v,10000000000
24,50,v,10000000000
6,96,<,10000000000
61,101,<,58270
31,42,v,51233
80,37,<,10000000000
16,91,^,10000000000
99,70,>,10000000000
5,81,>,22114
11,126,^,5027
86,47,<,74289
27,34,>,46217
18,75,^,10000000000
76,78,>,10000000000
4,94,^,10000000000
134,130,v,10000000000
105,12,^,10000000000
82,70,v,10000000000
88,51,<,10000000000
22,61,<,10000000000
15,62,^,10000000000
133,4,^,99479
126,50,<,10000000000
47,18,^,59253
100,77,>,10000000000
7,23,>,38182
53,64,^,10000000000
71,2,v,65313
68,33,<,10000000000
103,44,^,10000000000
88,11,>,10000000000
11,108,^,5045
65,134,v,10000000000
10,113,^,7041
98,112,v,10000000000
95,56,>,106383
86,17,^,10000000000
74,29,v,61263
48,92,^,10000000000
88,108,<,10000000000
61,9,<,64302
74,112,^,10000000000
3,68,^,27123
39,27,^,53242
59,22,<,10000000000
35,86,v,33149
95,46,<,10000000000
120,69,<,10000000000
79,32,<,70299
109,103,<,62272
118,24,>,10000000000
42,37,<,48211
119,15,>,100482
32,85,^,29131
95,6,v,87365
63,84,<,72303
41,27,^,63264
25,62,<,10000000000
1,139,^,1000
84,59,^,10000000000
24,109,>,10000000000
96,111,^,45213
44,48,>,10000000000
122,93,^,67313
19,73,>,20112
25,86,<,10000000000
21,67,>,38184
66,29,<,58243
73,50,^,10000000000
1,117,^,7050
37,116,<,18097
139,130,^,55259
50,127,^,10000000000
48,104,^,10000000000
80,55,>,10000000000
3,132,^,10000000000
122,47,v,79389
31,99,^,29138
129,77,v,67330
46,17,^,57251
43,76,^,10000000000
100,124,^,10000000000
2,72,<,10000000000
65,42,v,61255
46,120,>,10000000000
53,76,v,10000000000
95,54,>,10000000000
68,67,^,73295
128,26,>,10000000000
24,83,v,25119
26,15,>,50237
76,128,v,10000000000
9,56,^,10000000000
93,113,^,49222
113,95,<,64280
40,22,>,10000000000
95,20,v,10000000000
48,58,<,10000000000
114,119,<,10000000000
27,88,>,10000000000
83,5,>,76356
67,46,>,10000000000
24,45,^,47195
1,46,v,31145
15,115,>,6038
36,72,v,10000000000
101,62,>,10000000000
91,118,<,38187
60,61,<,58247
1,17,<,44198
112,123,v,10000000000
19,82,<,20105
41,35,<,44208
95,6,<,88365
93,45,>,86338
45,122,<,10000000000
99,18,<,10000000000
69,18,>,62273
95,33,>,80328
42,54,^,10000000000
65,17,>,64286
87,69,^,85332
91,33,v,75312
109,71,<,76336
65,54,>,10000000000
120,36,v,10000000000
30,99,<,10000000000
109,22,^,93373
26,56,^,10000000000
34,69,>,26133
111,37,<,86352
108,17,>,110503
32,96,<,10000000000
7,49,^,27140
87,24,^,10000000000
86,47,>,72289
52,124,^,10000000000
53,10,^,65291
2,90,<,10000000000
105,10,^,99395
11,60,v,10000000000
36,20,v,10000000000
65,123,>,32140
116,110,>,10000000000
72,119,^,10000000000
44,136,>,10000000000
49,100,<,52207
103,138,>,10000000000
16,5,^,59295
70,19,^,10000000000
99,134,<,36177
110,90,^,10000000000
79,96,>,10000000000
8,49,<,10000000000
18,123,<,8037
86,68,^,10000000000
126,47,>,10000000000
109,74,<,78337
114,118,v,10000000000
90,15,^,69351
82,61,v,77299
31,130,<,10000000000
70,8,^,10000000000
77,74,>,78327
21,138,<,10000000000
51,86,v,47197
44,114,v,10000000000
95,33,v,79328
105,122,<,10000000000
135,19,v,93450
103,98,<,68279
108,37,v,10000000000
131,3,>,102482
95,54,^,10000000000
123,38,>,10000000000
53,15,<,64296
96,19,<,84353
101,47,<,96364
81,107,>,52244
127,30,>,10000000000
68,37,<,10000000000
10,106,^,10000000000
1,50,<,30141
73,89,^,53254
136,49,<,74369
84,37,>,10000000000
126,94,v,10000000000
108,25,v,10000000000
124,4,^,10000000000
56,134,<,10000000000
6,95,v,11065
9,92,<,14071
73,53,v,69274
14,19,^,10000000000
73,63,<,76316
95,125,>,36176
40,80,v,10000000000
28,99,^,27127
129,17,>,94458
33,89,^,37154
20,91,<,24119
124,107,>,74307
27,30,<,10000000000
68,58,^,10000000000
136,121,^,10000000000
23,58,>,38171
59,96,v,63277
3,72,v,10000000000
100,106,v,10000000000
126,118,>,10000000000
57,127,^,19100
54,93,>,44183
26,65,v,41187
111,92,>,66285
108,104,^,10000000000
85,85,^,85350
102,40,<,10000000000
16,56,^,10000000000
101,129,v,35170
114,105,v,61267
100,10,^,10000000000
75,63,^,75314
26,97,<,24121
39,82,v,31141
100,108,<,10000000000
7,42,>,40173
12,24,^,10000000000
17,11,v,53232
41,115,<,16092
101,50,v,10000000000
97,2,^,91377
83,116,>,10000000000
88,17,<,10000000000
68,103,>,10000000000
18,119,v,10000000000
4,138,^,10000000000
16,138,v,10000000000
86,125,v,39189
57,78,^,10000000000
7,103,<,12058
51,36,v,10000000000
45,68,^,10000000000
89,16,>,70353
48,124,^,10000000000
128,63,>,10000000000
73,44,v,67273
118,60,^,10000000000
15,7,<,56254
128,47,^,71365
30,34,v,10000000000
104,135,v,37179
112,107,v,65275
122,20,^,10000000000
78,86,^,10000000000
5,9,^,59238
129,120,v,61271
56,107,^,57217
83,20,v,73311
42,17,^,59253
137,63,v,69344
75,81,v,59264
63,38,>,60249
93,70,>,10000000000
34,83,<,10000000000
40,55,>,44183
49,94,^,10000000000
34,137,>,14059
122,66,v,10000000000
42,86,^,10000000000
43,127,<,16078
99,126,>,34171
124,106,^,10000000000
62,93,v,10000000000
104,96,^,10000000000
68,119,^,10000000000
109,1,>,96394
72,39,v,10000000000
121,117,<,72306
113,74,<,10000000000
102,12,>,10000000000
68,113,<,10000000000
54,117,>,10000000000
124,22,v,10000000000
62,17,v,10000000000
57,105,^,59222
52,58,v,10000000000
98,50,v,10000000000
19,26,>,10000000000
69,114,<,50225
72,60,v,10000000000
81,41,v,75314
58,31,<,10000000000
18,106,v,10000000000
36,90,<,10000000000
115,125,<,42204
47,21,>,56248
88,9,<,68347
57,98,v,45191
131,88,v,67323
41,80,>,38163
42,1,>,56267
86,52,<,10000000000
117,11,v,99480
106,3,v,95389
73,75,^,65280
24,135,^,10000000000
61,127,<,20104
51,76,>,48187
128,44,>,10000000000
97,27,^,73312
53,7,v,63288
131,117,^,57272
18,58,^,10000000000
59,44,<,56237
23,75,v,23118
92,89,v,10000000000
38,82,>,10000000000
45,33,<,56254
11,138,v,7017
59,119,<,32122
64,134,<,10000000000
124,24,v,10000000000
133,39,>,78396
95,105,^,55240
45,87,<,38164
76,99,v,49231
100,81,<,62283
121,11,v,99476
107,83,^,65290
77,110,>,44213
16,15,<,10000000000
63,11,>,66294
24,123,v,17063
132,95,>,10000000000
63,55,v,63258
77,76,v,77329
90,55,<,10000000000
13,108,>,10000000000
24,58,>,10000000000
46,102,>,10000000000
139,11,v,97474
56,40,^,10000000000
11,31,v,33170
43,81,^,41172
139,107,>,60286
80,16,v,10000000000
123,2,^,10000000000
117,130,v,57271
40,86,^,10000000000
44,41,<,10000000000
27,18,>,10000000000
2,66,^,10000000000
11,65,v,41188
128,53,^,10000000000
70,40,v,10000000000
85,12,>,10000000000
129,19,<,92456
112,130,v,10000000000
35,45,>,50232
107,86,^,61283
9,54,<,34165
94,68,>,10000000000
23,38,>,46217
75,42,>,66269
113,95,v,65280
78,136,>,10000000000
39,35,v,51222
14,62,^,10000000000
69,136,v,10000000000
106,78,v,10000000000
20,86,v,10000000000
50,111,>,10000000000
93,105,v,55238
115,64,^,81371
88,60,^,10000000000
60,95,>,10000000000
18,4,^,10000000000
51,72,^,10000000000
13,121,v,5030
70,71,>,10000000000
28,64,v,10000000000
23,53,<,42184
102,59,>,84389
54,40,^,10000000000
139,93,>,66312
58,30,>,10000000000
28,51,>,42185
117,59,^,89416
115,62,^,10000000000
63,62,<,10000000000
59,26,^,61255
18,53,>,32163
33,5,<,54254
4,14,>,10000000000
69,116,<,10000000000
124,37,>,84415
110,112,^,10000000000
100,120,>,10000000000
76,76,v,10000000000
76,94,^,10000000000
114,96,^,10000000000
38,48,^,10000000000
66,135,>,10000000000
58,119,>,30121
80,73,<,88343
124,101,>,10000000000
75,56,^,73287
132,92,>,10000000000
138,83,v,10000000000
130,75,^,67331
98,20,^,10000000000
60,62,^,10000000000
29,82,v,29125
110,54,^,10000000000
115,128,^,57273
38,125,^,17075
81,110,^,47219
125,139,^,51236
36,2,>,10000000000
7,60,>,10000000000
73,12,^,67285
1,121,>,8026
32,63,v,10000000000
3,57,>,28132
23,54,v,10000000000
54,131,^,19095
92,100,v,10000000000
12,128,>,10000000000
130,115,^,61281
25,67,v,43192
11,22,>,40187
94,67,^,89345
39,11,v,53254
5,66,>,26121
39,5,^,55260
58,39,>,10000000000
128,116,>,10000000000
53,119,^,23100
132,82,>,10000000000
63,97,>,60272
131,67,<,70346
22,128,^,10000000000
49,113,<,22102
73,96,^,53247
66,125,<,10000000000
42,133,v,10000000000
87,23,v,75318
123,89,<,64316
119,11,>,100478
1,100,v,11063
22,24,v,10000000000
121,81,v,67306
43,15,v,61262
80,59,^,75295
12,29,v,33175
41,19,v,51236
122,32,>,10000000000
9,21,v,41186
19,86,^,15087
23,51,^,41182
13,36,^,10000000000
3,92,v,10000000000
25,10,>,52241
18,57,<,10000000000
36,54,>,10000000000
47,50,v,43197
70,102,v,10000000000
7,67,>,24118
115,26,v,91363
14,138,<,10000000000
112,45,>,10000000000
53,81,v,81330
51,129,v,17088
115,89,>,70300
136,67,>,70341
14,23,>,38189
85,51,<,76304
67,102,v,59263
22,55,^,10000000000
122,71,^,10000000000
39,48,>,36175
112,100,^,10000000000
48,125,<,10000000000
127,95,>,66306
44,55,^,10000000000
103,126,>,34175
69,91,v,57256
73,117,>,46218
8,121,>,6035
135,65,v,69348
108,77,>,68311
118,68,v,10000000000
97,132,^,35165
54,34,>,10000000000
62,52,>,10000000000
85,27,v,69296
97,124,>,10000000000
8,14,v,10000000000
73,27,v,61276
9,69,>,26122
90,6,>,10000000000
41,25,>,62262
136,40,>,10000000000
94,43,>,10000000000
65,51,<,62260
27,113,<,12060
104,102,>,10000000000
93,18,^,85349
104,19,v,10000000000
65,94,^,10000000000
57,32,>,52229
15,68,>,40187
16,25,^,10000000000
70,116,^,10000000000
36,104,^,10000000000
66,25,<,10000000000
20,59,<,38173
43,16,<,10000000000
87,104,v,53245
94,21,>,86345
10,113,>,8041
126,75,^,67335
93,11,<,86356
80,80,^,10000000000
29,66,^,27141
131,115,^,61282
90,28,<,10000000000
65,24,^,10000000000
135,24,^,10000000000
135,35,>,78402
71,50,v,10000000000
131,18,>,10000000000
120,109,>,68289
88,135,<,30143
40,27,v,10000000000
7,111,^,9046
8,78,<,10000000000
37,126,^,15073
103,73,^,77328
120,66,>,10000000000
36,13,>,10000000000
56,28,^,10000000000
105,93,v,59270
125,38,^,81413
12,3,v,10000000000
42,91,v,37163
44,31,v,10000000000
81,60,v,75297
20,56,<,10000000000
30,42,^,10000000000
133,135,v,55256
3,16,^,10000000000
67,138,^,10000000000
24,44,<,10000000000
124,1,<,100483
2,29,^,33165
58,69,v,75313
55,121,^,23112
55,27,v,67290
108,71,^,75335
76,87,v,10000000000
87,112,>,10000000000
53,124,^,23105
96,49,^,10000000000
8,99,<,12073
104,79,^,71321
82,71,>,10000000000
132,124,v,10000000000
90,52,>,10000000000
108,136,^,10000000000
69,37,<,60254
51,25,>,62268
108,36,>,10000000000
137,23,v,85424
18,114,v,10000000000
127,29,^,95468
101,19,^,85352
47,115,v,19098
70,52,<,10000000000
110,62,>,10000000000
101,125,v,35178
122,58,^,10000000000
45,26,v,61257
47,35,v,57262
126,16,<,10000000000
90,1,<,68335
57,51,v,55232
43,16,v,10000000000
58,78,v,10000000000
102,19,v,10000000000
80,52,>,10000000000
82,112,<,10000000000
97,83,<,64288
48,35,>,58263
12,123,<,10000000000
71,55,<,66270
12,108,^,10000000000
115,38,^,10000000000
68,95,<,10000000000
121,8,>,10000000000
30,95,<,10000000000
63,3,>,64302
99,63,v,87414
26,136,<,10000000000
55,7,>,62290
5,60,<,26127
44,103,<,10000000000
54,99,^,10000000000
27,15,^,51238
17,42,^,10000000000
121,17,v,99478
123,46,v,10000000000
59,95,v,63278
96,48,<,10000000000
66,19,^,10000000000
29,17,>,46222
21,116,<,10000000000
123,5,>,100480
13,56,>,32161
11,131,<,4018
18,27,<,44201
75,28,<,10000000000
104,52,>,10000000000
123,98,>,10000000000
135,75,v,67330
41,21,<,52238
107,89,^,61280
61,4,v,10000000000
32,116,^,10000000000
5,115,^,7048
68,103,^,10000000000
138,111,^,10000000000
90,94,<,10000000000
132,99,^,10000000000
131,79,^,69330
83,45,v,69280
27,47,<,52238
54,133,<,10000000000
